Health Facility Code,Health Facility Code Short,Facility Name,Old Health Facility Name 1,Old Health Facility Name 2,Old Health Facility Name 3,Facility Major Type,Health Facility Type,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Ownership Sub-Classification for private facilities,Street Name and #,Building name and #,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Zip Code,Landline Number,Landline Number 2,Fax Number,Email Address,Alternate Email Address,Official Website,Service Capability,Bed Capacity,Licensing Status,License Validity Date,Latitude,Longitude,Geocoding Status
DOH000000000027922,27922,SMOKEY MOUNTAIN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"PERMANENT HOUSING, BALUT", ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, CITY OF MANILA, FIRST DISTRICT (NOT A PROVINCE)",1380600000,TONDO I/II,1380601000,BARANGAY 128,1380601128, ,+63 024256556, , , , , ,,0, ,,,,Error
DOH000000000027923,27923,SAN BARTOLOME HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,P. DELA CRUZ CORNER QUIRINO HIGHWAY, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,QUEZON CITY,1381300000,SAN BARTOLOME,1381300097, , , ,+63 024197384, , , ,,0, ,,15.0992178,120.768211,Geocoded
DOH000000000027924,27924,BAGUMBONG DULO HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,BAGUMBONG DULO, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF CALOOCAN,1380100000,BARANGAY 173,1380100173, , , , , , , ,,0, ,,14.7485333,121.0232757,Geocoded
DOH000000000027926,27926,LLANO HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,LLANO ROAD, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF CALOOCAN,1380100000,BARANGAY 167,1380100167, , , , , , , ,,0, ,,,,Error
DOH000000000027927,27927,PANGARAP HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,NARRA AVENUE, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF CALOOCAN,1380100000,BARANGAY 182,1380100182, , , , , , , ,,0, ,,,,Error
DOH000000000027928,27928,SAMPALUKAN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,KABULUSAN STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF CALOOCAN,1380100000,BARANGAY 24,1380100024, , , , , , , ,,0, ,,,,Error
DOH000000000027930,27930,MALABO HEALTH STATION, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"002 WILLIAM STREET, ANNVILLE SUBDIVISION, SITIO SANTO ROSARIO", ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF VALENZUELA,1381600000,MAYSAN,1381600020, ,+63 024444919, , , , , ,,0, ,,,,Error
DOH000000000028177,28177,CAALIBANGBANGAN RURAL HEALTH UNIT VI,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION III (CENTRAL LUZON),300000000,NUEVA ECIJA,304900000,CITY OF CABANATUAN,304903000,CAALIBANGBANGAN,304903019,3100,,,,chc6caalibangbangan@gmail.com,,,,0, ,,,,Error
DOH000000000029214,29214,SANTA MARIA RURAL HEALTH UNIT IV, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,TIBAGAN, ,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,SANTA MARIA,301423000,CAY POMBO,301423007,3022, , , , , , ,,0, ,,14.47248675,121.4270856,Geocoded
DOH000000000029215,29215,SANTA MARIA RURAL HEALTH UNIT V, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,SANTA MARIA,301423000,CATMON,301423006,3022, , , , , , ,,0, ,,,,Error
DOH000000000029420,29420,MABINI HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION IV-A (CALABARZON),400000000,BATANGAS,401000000,MABINI,401016000,POBLACION,401016018,4202,,,,mabini_rhu001@yahoo.com,,,,0, ,,11.56687705,124.2725738,Geocoded
DOH000000000029554,29554,BARANGAY II-D RURAL HEALTH UNIT,BARANGAY II-D HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,PNR COMPOUND,,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,BARANGAY II-D (POB.),403424008,4000,,,,,,,,0, ,,,,Error
DOH000000000029559,29559,ANTIPOLO RURAL HEALTH UNIT V, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,BUHANGINAN ANNEX, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,CITY OF ANTIPOLO (CAPITAL),405802000,SAN JOSE (POB.),405802008,1870, , , , , , ,,0, ,,,,Error
DOH000000000029560,29560,CCH RURAL HEALTH UNIT BIRTHING HOME 2,RODRIGUEZ RURAL HEALTH UNIT II,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,"MUNTING ILAW, KASIGLAHAN",,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,RODRIGUEZ,405808000,SAN JOSE,405808010,1860,,,,,,,,0, ,,,,Error
DOH000000000029561,29561,CCH RURAL HEALTH UNIT BIRTHING HOME 3,RODRIGUEZ RURAL HEALTH UNIT III,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SITIO TANAG,,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,RODRIGUEZ,405808000,SAN ISIDRO,405808009,1860,,,,,,,,0, ,,,,Error
DOH000000000029562,29562,CCH RURAL HEALTH UNIT BIRTHING HOME 4,RODRIGUEZ RURAL HEALTH UNIT IV,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SITIO WAWA,,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,RODRIGUEZ,405808000,SAN RAFAEL,405808011,1860,,,,,,,,0, ,,,,Error
DOH000000000029597,29597,SANTA MARIA RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,SANTA MARIA,403424082,4000,+63 495032165,,,,,,,0, ,,14.47248675,121.4270856,Geocoded
DOH000000000029599,29599,CONCEPCION A RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,DOÑA EUSEBIA STREET,,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,CONCEPCION,403424035,4000,+63 495628179,,,,,,,0, ,,15.2145315,120.6619294,Geocoded
DOH000000000029600,29600,DEL REMEDIO RURAL HEALTH UNIT,DEL REMEDIO HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,1041 LEFT PNR COMPOUND,,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,DEL REMEDIO,403424036,4000,,,,,,,,0, ,,,,Error
DOH000000000029602,29602,SAN MATEO RURAL HEALTH UNIT IV,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SAMPAGUITA STREET MODESTA,,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,SAN MATEO,405811000,AMPID I,405811001,1850,+63 025334134,,,,,,,0, ,,,,Error
DOH000000000029603,29603,SAN JUAN RURAL HEALTH UNIT 2-A, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,KADALAGAHAN STREET, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SAN JUAN,405813004,1920, , , , , , ,,0, ,,,,Error
DOH000000000029604,29604,SAN LORENZO RUIZ RURAL HEALTH UNIT II-B, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,BLK 40 MAIN ROAD SAN LAZARO RUIZ, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SAN JUAN,405813004,1920, , , , , , ,,0, ,,,,Error
DOH000000000029605,29605,MUZON RURAL HEALTH UNIT III, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,NATIONAL ROAD, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,MUZON,405813002,1920, , , , , , ,,0, ,,,,Error
DOH000000000029606,29606,SAN ISIDRO RURAL HEALTH UNIT IV, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,SAMPAGUITA STREET GREGORIA HEIGHTS SUBDIVISION, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SAN ISIDRO,405813003,1920,+63 026691096, ,+63 026588573,cecilia_vallesteros@yahoocom, , ,,0, ,,,,Error
DOH000000000029607,29607,SANTA ANA HEALTH CENTER MAIN RURAL HEALTH UNIT V-A, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,B.A. CRUZ, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SANTA ANA,405813005,1920, , , , , , ,,0, ,,,,Error
DOH000000000029608,29608,SITIO TAPAYAN HEALTH CENTER RURAL HEALTH UNIT V-B,LUPANG ARENDA HEALTH CENTER, , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"YNARES AVENUE, LUPANG ARENDA", ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SANTA ANA,405813005,1920, , , , , , ,,0, ,,,,Error
DOH000000000029609,29609,TAYTAY RURAL HEALTH UNIT I, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,J. ASILO STREET, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,DOLORES (POB.),405813001,1920,+63 026589874, , ,annaconcepcionnaval@yahoo.com, , ,,0, ,,,,Error
DOH000000000029614,29614,SAN REMIGIO RURAL HEALTH UNIT II,KINAWAHAN RURAL HEALTH UNIT II,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,PUROK ATIS,,REGION VII (CENTRAL VISAYAS),700000000,CEBU,702200000,SAN REMIGIO,702243000,KINAWAHAN,702243013,6011,,,,rhukinawahan2@gmail.com,,,,0, ,,,,Error
DOH000000000029698,29698,MAIGO MAIN HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,Purok 6,Rural Health Unit - Maigo,REGION X (NORTHERN MINDANAO),100000000,LANAO DEL NORTE,100350000,MAIGO,100351200,LABUAY,1003512005,9206,,,none,rhumaigo@gmail.com,Jetleesick19@yahoo.com.ph,https://www.facebook.com/groups/1062131627284304,,0, ,,,,Error
DOH000000000029730,29730,CENTRAL BICUTAN OSANO SUPER HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"PHASE 1, CENTRAL BICUTAN - OSANO", ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF TAGUIG,1381500000,CENTRAL BICUTAN,1381500019, , , , , , , ,,0, ,,,,Error
DOH000000000029731,29731,LIGID SUPER HEALTH CENTER (SPECIAL HEALTH UNIT), , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,LABAO STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF TAGUIG,1381500000,LIGID-TIPAS,1381500007, , , , , , , ,,0, ,,,,Error
DOH000000000029732,29732,NORTH SIGNAL SUPER HEALTH CENTER (SPECIAL HEALTH UNIT), , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,"IPIL IPIL ST., ZONE 1", ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF TAGUIG,1381500000,NORTH SIGNAL VILLAGE,1381500024, , , , , , , ,,0, ,,,,Error
DOH000000000029733,29733,PINAGSAMA HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,"PHASE 1, PINAGSAMA",,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, FOURTH DISTRICT (NOT A PROVINCE)",1376000000,CITY OF TAGUIG,1381500000,PINAGSAMA,1381500025,,,,,,,,,0, ,,14.523455,121.0560924,Geocoded
DOH000000000029736,29736,DOÑA NICASIA HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,MALASAKIT STREET, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,QUEZON CITY,1381300000,COMMONWEALTH,1381300022, , , , , , , ,,0, ,,,,Error
DOH000000000029739,29739,MELCHORA AQUINO HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,NPC, ,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, SECOND DISTRICT (NOT A PROVINCE)",1374000000,QUEZON CITY,1381300000,NEW ERA,1381300023, , , , , , , ,,0, ,,,,Error
DOH000000000029745,29745,PHASE 2 AREA 1 HEALTH CENTER,PHASE 2 AREA 1 SATELLITE CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,BLOCK 23 LANGARAY STREET CORNER DALAG STREET PHASE 2 AREA 1,,NATIONAL CAPITAL REGION (NCR),1300000000,"NCR, THIRD DISTRICT (NOT A PROVINCE)",1375000000,CITY OF NAVOTAS,1380900000,NBBS KAUNLARAN,1380900009,1485,,,,,,,,0, ,,,,Error
DOH000000000029849,29849,TABON MAIN HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,PUROK 4 SUGALA STREET,,REGION XIII (CARAGA),1600000000,SURIGAO DEL SUR,1606800000,CITY OF BISLIG,1606803000,TABON,1606803020,8311,+63 868531114,,,TABON_HEALTH_CENTER@YAHOO.COM,,,,0, ,,,,Error
DOH000000000030034,30034,CANITO-AN  URBAN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,CENTRO, ,REGION X (NORTHERN MINDANAO),1000000000,MISAMIS ORIENTAL,1030500000,CITY OF CAGAYAN DE ORO (CAPITAL),1030500000,CANITO-AN,1030500043,9000, , , , , , ,,0, ,,,,Error
DOH000000000030337,30337,BUSTOS RURAL HEALTH UNIT II AND LYING-IN CLINIC,LICIADA BARANGAY HEALTH STATION,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,BUSTOS,301406000,LICIADA,301406007,3007,+63 447662543,,,,,,,0, ,,,,Error
DOH000000000030571,30571,PLARIDEL RURAL HEALTH UNIT III,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,PUROK SANTAN,,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,PLARIDEL,301417000,SAN JOSE,301417017,3004,+63 447600400,,,drbethabella@yahoo.com.ph,,,,0, ,,,,Error
DOH000000000030704,30704,BANGAD RURAL HEALTH UNIT III,LOURDES RURAL HEALTH UNIT III,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION III (CENTRAL LUZON),300000000,NUEVA ECIJA,304900000,CITY OF CABANATUAN,304903000,BANGAD,304903009,3100,+63 448037166,,,chc3bangad@gmail.com,,,,0, ,,,,Error
DOH000000000030811,30811,CITY OF SAN FERNANDO RURAL HEALTH UNIT V,NORTHVILLE 14-A MAIN HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,"NORTHVILLE 14, PHASE 1",,REGION III (CENTRAL LUZON),300000000,PAMPANGA,305400000,CITY OF SAN FERNANDO (CAPITAL),305416000,CALULUT,305416004,2000,,,,,,,,0, ,,,,Error
DOH000000000030926,30926,SAN FELIFE RURAL HEALTH UNIT AND LYING-IN CLINIC,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,,,REGION III (CENTRAL LUZON),300000000,ZAMBALES,307100000,SAN FELIPE,307110000,FERIA (POB.),307110005,2204,,,,,,,,0, ,,,,Error
DOH000000000030942,30942,TAGOLOAN II RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,TAGOLOAN II,1903638000,KINGAN,1903638017,9321, , , , , , ,,0, ,,,,Error
DOH000000000030995,30995,BILAY MAIN HEALTH CENTER, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,PUROK 4, ,REGION XIII (CARAGA),1600000000,AGUSAN DEL NORTE,1630400000,CITY OF BUTUAN (CAPITAL),1630400000,BILAY,1630400021,8600, , , ,gretchelmendoza@gmail.com, , ,Level 1,5, ,,,,Error
DOH000000000031352,31352,ANTIPOLO RURAL HEALTH UNIT III,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,ARTELLAR AVENUE,,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,CITY OF ANTIPOLO (CAPITAL),405802000,DELA PAZ (POB.),405802003,1870,+63 026320937,+63 026970362,,antipolo_cho2015@yahoo.com,health@antipolo.ph,,,0, ,,,,Error
DOH000000000031353,31353,ANTIPOLO RURAL HEALTH UNIT IV, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,SANTOS STREET, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,CITY OF ANTIPOLO (CAPITAL),405802000,,,1870, , , , , , ,,0, ,,14.6266112,121.1400429,Geocoded
DOH000000000031361,31361,TANAY RURAL HEALTH UNIT III, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,, , ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TANAY,405812000,SANTO NI?O,405812016,1980, , , , , , ,,0, ,,,,Error
DOH000000000031366,31366,ROYAL RURAL HEALTH UNIT II-B, , , ,Health Facility,Rural Health Unit,Government,Local Government Unit,,CORNER CAMIA STREET ROYAL SUBDIVISION ZAPANTA COMPOUND, ,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,TAYTAY,405813000,SAN JUAN,405813004,1920, , , , , , ,,0, ,,,,Error
DOH000000000031499,31499,SU-UH RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,SULU,1906600000,OLD PANAMAO,1906607000,SU-UH,1906607036,7402, , , , , , ,,0, ,,,,Error
DOH000000000031606,31606,DATU SALIBO RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,MAGUINDANAO DEL SUR,1908800000,DATU SALIBO,1908808000,SAMBULAWAN,1908808016,9607,,,,rhudatusalibo@gmail.com,lahman09@gmail.com,,,0, ,,,,Error
DOH000000000031729,31729,AMITO MARANTAO RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,CITY OF MARAWI (CAPITAL),1903617000,AMITO MARANTAO,1903617069,9700, , , , , , ,,0, ,,,,Error
DOH000000000031730,31730,KAPANTARAN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,CITY OF MARAWI (CAPITAL),1903617000,KAPANTARAN,1903617051,9700, , , ,aisah.rome@yahoo.com, , ,,0, ,,,,Error
DOH000000000031731,31731,TIMBANGALAN RURAL HEALTH UNIT, , , ,Health Facility,Rural Health Unit,Government,National Government,, , ,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,CITY OF MARAWI (CAPITAL),1903617000,TIMBANGALAN,1903617127,9700, , , , , , ,,0, ,,,,Error
DOH000000000031741,31741,CABINGAN RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,CITY OF MARAWI (CAPITAL),1903617000,CABINGAN,1903617025,9700,,,,,,,,0, ,,,,Error
DOH000000000031785,31785,TABAWAN RURAL HEALTH UNIT,LAWN TABAWAN RURAL HEALTH UNIT,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,TAWI-TAWI,1907000000,SOUTH UBIAN,1907006000,PAMPANG,1907006025,7504,,,,RHUTABAWAN9@GMAIL.COM,,,,0, ,,,,Error
DOH000000000032013,32013,DATU HOFFER AMPATUAN RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,MAGUINDANAO DEL SUR,1908800000,DATU HOFFER AMPATUAN,1908805000,LIMPONGO,1908805004,9608,,,,husaifahbaliwan@yahoo.com,,,,0, ,,,,Error
DOH000000000032021,32021,BAGONG POOK RURAL HEALTH UNIT,BAGONG POOK VI-C HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,,,HOLY ROSARY STREET,,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,BAGONG POOK VI-C (POB.),403424002,4000,+63 495625505,,,lagunabpookhc@yahoo.com.ph,,,,0, ,,14.47248675,121.4270856,Geocoded
DOH000000000032026,32026,SAN FERNANDO RURAL HEALTH UNIT II,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SITIO DUBDUB,,REGION VII (CENTRAL VISAYAS),700000000,CEBU,702200000,SAN FERNANDO,702241000,MAGSICO,702241012,6018,,,,camille_fj@yahoo.com,,,,0,<b>Licensing Status:</b><br><span class=' btn-info'>Without License</span>,,14.91050715,120.5628587,Geocoded
DOH000000000032051,32051,MARILAO RURAL HEALTH UNIT I,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,BACOOD STREET,,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,MARILAO,301411000,PATUBIG,301411008,3019,+63 442486217,,,marilaorhu@yahoo.com,,,,0, ,,,,Error
DOH000000000032054,32054,SAN PABLO CITY HEALTH OFFICE EXTENSION UNIT,SAN JOSE HEALTH CENTER,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,"PUROK 2, BAÑAGALE SUBDIVISION",,REGION IV-A (CALABARZON),400000000,LAGUNA,403400000,CITY OF SAN PABLO,403424000,SAN JOSE,403424053,4000,+63 495033839,,,choext.spclaguna@yahoo.com.ph,,,,0, ,,,,Error
DOH000000000032068,32068,NORZAGARAY RURAL HEALTH UNIT III,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,SAN JOSE DEL MONTE ROAD CORNER PANTALEON STREET,,REGION III (CENTRAL LUZON),300000000,BULACAN,301400000,NORZAGARAY,301413000,TIGBE,301413031,3013,,,,yeoj_87b@yahoo.com,,,,0, ,,14.858883,121.0411813,Geocoded
DOH000000000032219,32219,DR. ANTONIO L. VALLE SR. MEMORIAL HEALTH CENTER,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,RIZAL ST.,,REGION I (ILOCOS REGION),10000000,ILOCOS SUR,10290000,SANTA CRUZ,10292400,POBLACION WESTE,102924033,2713,(077)6747055,,,rhusta.cruz@yahoo.com.ph,,,,2,<b>Licensing Status:</b><br><span class=' btn-success'>With License</span>,,,,Error
DOH000000000033660,33660,LUMBACA-UNAYAN RURAL HEALTH UNIT,,,,Health Facility,Rural Health Unit,Government,National Government,,,,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO (BARMM),1900000000,LANAO DEL SUR,1903600000,LUMBACA-UNAYAN,1903641000,DILAUSAN,1903641005,9707,,,,lumbacaunayanRHU@yahoo.com,,,,0, ,,,,Error
DOH000000000033662,33662,CATARMAN RURAL HEALTH UNIT II,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,PUROK 5,,REGION VIII (EASTERN VISAYAS),800000000,NORTHERN SAMAR,804800000,CATARMAN (CAPITAL),804805000,POLANGI,804805042,6400,,,,blessiedana@gmail.com,,,,0,<b>Licensing Status:</b><br><span class=' btn-info'>Without License</span>,,,,Error
DOH000000000033683,33683,TABUK CITY HEALTH OFFICE,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,BALAGTAS STREET,,CORDILLERA ADMINISTRATIVE REGION (CAR),1400000000,KALINGA,1403200000,CITY OF TABUK (CAPITAL),1403213000,DAGUPAN CENTRO (POB.),1403213029,3800,,,,HENIBAG@YAHOO.COM.PH,,,,0, ,,,,Error
DOH000000000033710,33710,SAN MATEO RURAL HEALTH UNIT V,,,,Health Facility,Rural Health Unit,Government,,,"PUROK 2, BUNTONG PALAY",,REGION IV-A (CALABARZON),400000000,RIZAL,405800000,SAN MATEO,405811000,SILANGAN,405811016,,,,+63 9255698339,jepenggay@yahoo.com,,,,0, ,,,,Error
DOH000000000033768,33768,TALOMO CENTRAL DISTRICT HEALTH OFFICE,,,,Health Facility,Rural Health Unit,Government,Local Government Unit,,GSIS HEIGHTS MATINA CROSSING,,REGION XI (DAVAO REGION),1100000000,DAVAO DEL SUR,1130700000,CITY OF DAVAO,1130700000,MATINA CROSSING,1130700075,8000,,,,centraltalomo@gmail.com,,,,0, ,,,,Error
